date	time	value	unit
03/27/1897	8:40	1074	cm
03/28/1897	8:40	1056	cm
03/29/1897	8:40	1042	cm
03/30/1897	8:40	1040	cm
03/31/1897	8:40	1042	cm
04/01/1897	8:40	1037	cm
04/02/1897	8:40	1039	cm
04/03/1897	8:40	1219	cm
04/04/1897	8:40	1295	cm
04/05/1897	8:40	1268	cm
04/06/1897	8:40	1228	cm
04/07/1897	8:40	1178	cm
04/08/1897	8:40	1141	cm
04/09/1897	8:40	1139	cm
04/10/1897	8:40	1142	cm
04/11/1897	8:40	1134	cm
04/12/1897	8:40	1159	cm
04/13/1897	8:40	1159	cm
04/14/1897	8:40	1127	cm
04/15/1897	8:40	1099	cm
04/16/1897	8:40	1088	cm
04/17/1897	8:40	1069	cm
04/18/1897	8:40	1047	cm
04/19/1897	8:40	1079	cm
04/20/1897	8:40	1162	cm
04/21/1897	8:40	1175	cm
04/22/1897	8:40	1215	cm
04/23/1897	8:40	1192	cm
04/24/1897	8:40	1155	cm
04/25/1897	8:40	1119	cm
04/26/1897	8:40	1082	cm
04/27/1897	8:40	1063	cm
04/28/1897	8:40	1039	cm
04/29/1897	8:40	1029	cm
04/30/1897	8:40	1012	cm
05/01/1897	8:40	1010	cm
05/02/1897	8:40	1015	cm
05/03/1897	8:40	1029	cm
05/04/1897	8:40	1028	cm
05/05/1897	8:40	1009	cm
05/06/1897	8:40	992	cm
05/07/1897	8:40	979	cm
05/08/1897	8:40	979	cm
05/09/1897	8:40	973	cm
05/10/1897	8:40	949	cm
05/11/1897	8:40	953	cm
05/12/1897	8:40	950	cm
05/13/1897	8:40	960	cm
05/14/1897	8:40	973	cm
05/15/1897	8:40	970	cm
05/16/1897	8:40	960	cm
05/17/1897	8:40	947	cm
05/18/1897	8:40	930	cm
05/19/1897	8:40	922	cm
05/20/1897	8:40	925	cm
05/21/1897	8:40	922	cm
05/22/1897	8:40	921	cm
05/23/1897	8:40	918	cm
05/24/1897	8:40	907	cm
05/25/1897	8:40	899	cm
05/26/1897	8:40	900	cm
05/27/1897	8:40	900	cm
05/28/1897	8:40	898	cm
05/29/1897	8:40	888	cm
05/30/1897	8:40	883	cm
05/31/1897	8:40	874	cm
06/01/1897	8:40	877	cm
06/02/1897	8:40	873	cm
06/03/1897	8:40	863	cm
06/04/1897	8:40	877	cm
06/05/1897	8:40	890	cm
06/06/1897	8:40	882	cm
06/07/1897	8:40	887	cm
06/08/1897	8:40	872	cm
06/09/1897	8:40	868	cm
06/10/1897	8:40	874	cm
06/11/1897	8:40	880	cm
06/12/1897	8:40	898	cm
06/13/1897	8:40	889	cm
06/14/1897	8:40	879	cm
06/15/1897	8:40	872	cm
06/16/1897	8:40	870	cm
06/17/1897	8:40	909	cm
06/18/1897	8:40	894	cm
06/19/1897	8:40	868	cm
06/20/1897	8:40	873	cm
06/21/1897	8:40	938	cm
06/22/1897	8:40	985	cm
06/23/1897	8:40	956	cm
06/24/1897	8:40	927	cm
06/25/1897	8:40	905	cm
06/26/1897	8:40	883	cm
06/27/1897	8:40	885	cm
06/28/1897	8:40	863	cm
06/29/1897	8:40	870	cm
06/30/1897	8:40	893	cm
07/01/1897	8:40	881	cm
07/02/1897	8:40	871	cm
07/03/1897	8:40	876	cm
07/04/1897	8:40	871	cm
07/05/1897	8:40	875	cm
07/06/1897	8:40	861	cm
07/07/1897	8:40	857	cm
07/08/1897	8:40	861	cm
07/09/1897	8:40	863	cm
07/10/1897	8:40	872	cm
07/11/1897	8:40	863	cm
07/12/1897	8:40	864	cm
07/13/1897	8:40	859	cm
07/14/1897	8:40	856	cm
07/15/1897	8:40	841	cm
07/16/1897	8:40	839	cm
07/17/1897	8:40	834	cm
07/18/1897	8:40	829	cm
07/19/1897	8:40	829	cm
07/20/1897	8:40	820	cm
07/21/1897	8:40	820	cm
07/22/1897	8:40	823	cm
07/23/1897	8:40	821	cm
07/24/1897	8:40	841	cm
07/25/1897	8:40	845	cm
07/26/1897	8:40	833	cm
07/27/1897	8:40	833	cm
07/28/1897	8:40	830	cm
07/29/1897	8:40	824	cm
07/30/1897	8:40	830	cm
07/31/1897	8:40	834	cm
08/01/1897	8:40	825	cm
08/02/1897	8:40	826	cm
08/03/1897	8:40	821	cm
08/04/1897	8:40	816	cm
08/05/1897	8:40	811	cm
08/06/1897	8:40	819	cm
08/07/1897	8:40	812	cm
08/08/1897	8:40	811	cm
08/09/1897	8:40	811	cm
08/10/1897	8:40	820	cm
08/11/1897	8:40	827	cm
08/12/1897	8:40	841	cm
08/13/1897	8:40	833	cm
08/14/1897	8:40	829	cm
08/15/1897	8:40	821	cm
08/16/1897	8:40	827	cm
08/17/1897	8:40	819	cm
08/18/1897	8:40	815	cm
08/19/1897	8:40	814	cm
08/20/1897	8:40	820	cm
08/21/1897	8:40	815	cm
08/22/1897	8:40	813	cm
08/23/1897	8:40	822	cm
08/24/1897	8:40	844	cm
08/25/1897	8:40	825	cm
08/26/1897	8:40	825	cm
08/27/1897	8:40	835	cm
08/28/1897	8:40	832	cm
08/29/1897	8:40	829	cm
08/30/1897	8:40	833	cm
08/31/1897	8:40	829	cm
09/01/1897	8:40	842	cm
09/02/1897	8:40	840	cm
09/03/1897	8:40	843	cm
09/04/1897	8:40	842	cm
09/05/1897	8:40	840	cm
09/06/1897	8:40	843	cm
09/07/1897	8:40	866	cm
09/08/1897	8:40	985	cm
09/09/1897	8:40	981	cm
09/10/1897	8:40	971	cm
09/11/1897	8:40	978	cm
09/12/1897	8:40	951	cm
09/13/1897	8:40	949	cm
09/14/1897	8:40	924	cm
09/15/1897	8:40	910	cm
09/16/1897	8:40	906	cm
09/17/1897	8:40	928	cm
09/18/1897	8:40	935	cm
09/19/1897	8:40	920	cm
09/20/1897	8:40	916	cm
09/21/1897	8:40	960	cm
09/22/1897	8:40	969	cm
09/23/1897	8:40	953	cm
09/24/1897	8:40	942	cm
09/25/1897	8:40	925	cm
09/26/1897	8:40	920	cm
09/27/1897	8:40	901	cm
09/28/1897	8:40	893	cm
09/29/1897	8:40	874	cm
09/30/1897	8:40	874	cm
10/01/1897	8:40	879	cm
10/02/1897	8:40	877	cm
10/03/1897	8:40	873	cm
10/04/1897	8:40	863	cm
10/05/1897	8:40	863	cm
10/06/1897	8:40	869	cm
10/07/1897	8:40	862	cm
10/08/1897	8:40	857	cm
10/09/1897	8:40	847	cm
10/10/1897	8:40	843	cm
10/11/1897	8:40	848	cm
10/12/1897	8:40	838	cm
10/13/1897	8:40	847	cm
10/14/1897	8:40	848	cm
10/15/1897	8:40	853	cm
10/16/1897	8:40	853	cm
10/17/1897	8:40	848	cm
10/18/1897	8:40	847	cm
10/19/1897	8:40	834	cm
10/20/1897	8:40	837	cm
10/21/1897	8:40	833	cm
10/22/1897	8:40	841	cm
10/23/1897	8:40	821	cm
10/24/1897	8:40	827	cm
10/25/1897	8:40	829	cm
10/26/1897	8:40	823	cm
10/27/1897	8:40	819	cm
10/28/1897	8:40	818	cm
10/29/1897	8:40	818	cm
10/30/1897	8:40	823	cm
10/31/1897	8:40	821	cm
11/01/1897	8:40	818	cm
11/02/1897	8:40	812	cm
11/03/1897	8:40	814	cm
11/04/1897	8:40	821	cm
11/05/1897	8:40	804	cm
11/06/1897	8:40	821	cm
11/07/1897	8:40	817	cm
11/08/1897	8:40	811	cm
11/09/1897	8:40	814	cm
11/10/1897	8:40	813	cm
11/11/1897	8:40	812	cm
11/12/1897	8:40	815	cm
11/13/1897	8:40	814	cm
11/14/1897	8:40	811	cm
11/15/1897	8:40	811	cm
11/16/1897	8:40	809	cm
11/17/1897	8:40	811	cm
11/18/1897	8:40	807	cm
11/19/1897	8:40	810	cm
11/20/1897	8:40	812	cm
11/21/1897	8:40	809	cm
11/22/1897	8:40	811	cm
11/23/1897	8:40	805	cm
11/24/1897	8:40	805	cm
11/25/1897	8:40	805	cm
11/26/1897	8:40	805	cm
11/27/1897	8:40	810	cm
11/28/1897	8:40	808	cm
11/29/1897	8:40	819	cm
11/30/1897	8:40	846	cm
12/01/1897	8:40	911	cm
12/02/1897	8:40	921	cm
12/03/1897	8:40	989	cm
12/04/1897	8:40	982	cm
12/05/1897	8:40	950	cm
12/06/1897	8:40	922	cm
12/07/1897	8:40	910	cm
12/08/1897	8:40	875	cm
12/09/1897	8:40	891	cm
12/10/1897	8:40	1028	cm
12/11/1897	8:40	1085	cm
12/12/1897	8:40	1092	cm
12/13/1897	8:40	1188	cm
12/14/1897	8:40	1232	cm
12/15/1897	8:40	1254	cm
12/16/1897	8:40	1240	cm
12/17/1897	8:40	1217	cm
12/18/1897	8:40	1176	cm
12/19/1897	8:40	1111	cm
12/20/1897	8:40	1076	cm
12/21/1897	8:40	1045	cm
12/22/1897	8:40	1013	cm
12/23/1897	8:40	985	cm
12/24/1897	8:40	969	cm
12/25/1897	8:40	949	cm
12/26/1897	8:40	932	cm
12/27/1897	8:40	931	cm
12/28/1897	8:40	989	cm
12/29/1897	8:40	942	cm
12/30/1897	8:40	926	cm
12/31/1897	8:40	891	cm
01/01/1898	8:40	879	cm
01/02/1898	8:40	877	cm
01/03/1898	8:40	931	cm
01/04/1898	8:40	930	cm
01/05/1898	8:40	926	cm
01/06/1898	8:40	914	cm
01/07/1898	8:40	934	cm
01/08/1898	8:40	911	cm
01/09/1898	8:40	915	cm
01/10/1898	8:40	910	cm
01/11/1898	8:40	906	cm
01/12/1898	8:40	898	cm
01/13/1898	8:40	915	cm
01/14/1898	8:40	900	cm
01/15/1898	8:40	902	cm
01/16/1898	8:40	886	cm
01/17/1898	8:40	907	cm
01/18/1898	8:40	881	cm
01/19/1898	8:40	882	cm
01/20/1898	8:40	880	cm
01/21/1898	8:40	871	cm
01/22/1898	8:40	870	cm
01/23/1898	8:40	877	cm
01/24/1898	8:40	882	cm
01/25/1898	8:40	874	cm
01/26/1898	8:40	874	cm
01/27/1898	8:40	875	cm
01/28/1898	8:40	877	cm
01/29/1898	8:40	866	cm
01/30/1898	8:40	863	cm
01/31/1898	8:40	862	cm
02/01/1898	8:40	862	cm
02/02/1898	8:40	887	cm
02/03/1898	8:40	925	cm
02/04/1898	8:40	953	cm
02/05/1898	8:40	991	cm
02/06/1898	8:40	1018	cm
02/07/1898	8:40	1027	cm
02/08/1898	8:40	1016	cm
02/09/1898	8:40	1022	cm
02/10/1898	8:40	1055	cm
02/11/1898	8:40	1075	cm
02/12/1898	8:40	1074	cm
02/13/1898	8:40	1044	cm
02/14/1898	8:40	1020	cm
02/15/1898	8:40	1020	cm
02/16/1898	8:40	1034	cm
02/17/1898	8:40	1083	cm
02/18/1898	8:40	1121	cm
02/19/1898	8:40	1114	cm
02/20/1898	8:40	1104	cm
02/21/1898	8:40	1093	cm
02/22/1898	8:40	1089	cm
02/23/1898	8:40	1155	cm
02/24/1898	8:40	1177	cm
02/25/1898	8:40	1196	cm
02/26/1898	8:40	1210	cm
02/27/1898	8:40	1211	cm
02/28/1898	8:40	1188	cm
03/01/1898	8:40	1185	cm
03/02/1898	8:40	1221	cm
03/03/1898	8:40	1307	cm
03/04/1898	8:40	1359	cm
03/05/1898	8:40	1345	cm
03/06/1898	8:40	1298	cm
03/07/1898	8:40	1257	cm
03/08/1898	8:40	1220	cm
03/09/1898	8:40	1187	cm
03/10/1898	8:40	1143	cm
03/11/1898	8:40	1132	cm
03/12/1898	8:40	1145	cm
03/13/1898	8:40	1145	cm
03/14/1898	8:40	1132	cm
03/15/1898	8:40	1132	cm
03/16/1898	8:40	1122	cm
03/17/1898	8:40	1124	cm
03/18/1898	8:40	1138	cm
03/19/1898	8:40	1162	cm
03/20/1898	8:40	1179	cm
03/21/1898	8:40	1160	cm
03/22/1898	8:40	1122	cm
03/23/1898	8:40	1081	cm
03/24/1898	8:40	1055	cm
03/25/1898	8:40	1044	cm
03/26/1898	8:40	1050	cm
03/27/1898	8:40	1043	cm
03/28/1898	8:40	1052	cm
03/29/1898	8:40	1062	cm
03/30/1898	8:40	1079	cm
03/31/1898	8:40	1075	cm
04/01/1898	8:40	1060	cm
04/02/1898	8:40	1033	cm
04/03/1898	8:40	1025	cm
04/04/1898	8:40	1002	cm
04/05/1898	8:40	989	cm
04/06/1898	8:40	977	cm
04/07/1898	8:40	977	cm
04/08/1898	8:40	964	cm
04/09/1898	8:40	950	cm
04/10/1898	8:40	928	cm
04/11/1898	8:40	935	cm
04/12/1898	8:40	934	cm
04/13/1898	8:40	951	cm
04/14/1898	8:40	1036	cm
04/15/1898	8:40	1076	cm
04/16/1898	8:40	1047	cm
04/17/1898	8:40	1029	cm
04/18/1898	8:40	1014	cm
04/19/1898	8:40	999	cm
04/20/1898	8:40	986	cm
04/21/1898	8:40	972	cm
04/22/1898	8:40	965	cm
04/23/1898	8:40	954	cm
04/24/1898	8:40	943	cm
04/25/1898	8:40	939	cm
04/26/1898	8:40	929	cm
04/27/1898	8:40	910	cm
04/28/1898	8:40	913	cm
04/29/1898	8:40	921	cm
04/30/1898	8:40	925	cm
05/01/1898	8:40	915	cm
05/02/1898	8:40	908	cm
05/03/1898	8:40	896	cm
05/04/1898	8:40	888	cm
05/05/1898	8:40	883	cm
05/06/1898	8:40	887	cm
05/07/1898	8:40	907	cm
05/08/1898	8:40	1077	cm
05/09/1898	8:40	1073	cm
05/10/1898	8:40	1044	cm
05/11/1898	8:40	1003	cm
05/12/1898	8:40	999	cm
05/13/1898	8:40	1096	cm
05/14/1898	8:40	1138	cm
05/15/1898	8:40	1153	cm
05/16/1898	8:40	1118	cm
05/17/1898	8:40	1120	cm
05/18/1898	8:40	1138	cm
05/19/1898	8:40	1137	cm
05/20/1898	8:40	1113	cm
05/21/1898	8:40	1070	cm
05/22/1898	8:40	1070	cm
05/23/1898	8:40	1067	cm
05/24/1898	8:40	1044	cm
05/25/1898	8:40	1035	cm
05/26/1898	8:40	1091	cm
05/27/1898	8:40	1119	cm
05/28/1898	8:40	1062	cm
05/29/1898	8:40	1038	cm
05/30/1898	8:40	1004	cm
05/31/1898	8:40	996	cm
06/01/1898	8:40	992	cm
06/02/1898	8:40	1085	cm
06/03/1898	8:40	1181	cm
06/04/1898	8:40	1178	cm
06/05/1898	8:40	1171	cm
06/06/1898	8:40	1111	cm
06/07/1898	8:40	1071	cm
06/08/1898	8:40	1055	cm
06/09/1898	8:40	1047	cm
06/10/1898	8:40	1026	cm
06/11/1898	8:40	1080	cm
06/12/1898	8:40	1105	cm
06/13/1898	8:40	1132	cm
06/14/1898	8:40	1094	cm
06/15/1898	8:40	1031	cm
06/16/1898	8:40	1027	cm
06/17/1898	8:40	1038	cm
06/18/1898	8:40	980	cm
06/19/1898	8:40	963	cm
06/20/1898	8:40	967	cm
06/21/1898	8:40	977	cm
06/22/1898	8:40	935	cm
06/23/1898	8:40	919	cm
06/24/1898	8:40	943	cm
06/25/1898	8:40	928	cm
06/26/1898	8:40	905	cm
06/27/1898	8:40	874	cm
06/28/1898	8:40	899	cm
06/29/1898	8:40	896	cm
06/30/1898	8:40	920	cm
07/01/1898	8:40	929	cm
07/02/1898	8:40	912	cm
07/03/1898	8:40	883	cm
07/04/1898	8:40	874	cm
07/05/1898	8:40	852	cm
07/06/1898	8:40	857	cm
07/07/1898	8:40	879	cm
07/08/1898	8:40	876	cm
07/09/1898	8:40	866	cm
07/10/1898	8:40	875	cm
07/11/1898	8:40	870	cm
07/12/1898	8:40	867	cm
07/13/1898	8:40	889	cm
07/14/1898	8:40	876	cm
07/15/1898	8:40	882	cm
07/16/1898	8:40	889	cm
07/17/1898	8:40	879	cm
07/18/1898	8:40	862	cm
07/19/1898	8:40	856	cm
07/20/1898	8:40	850	cm
07/21/1898	8:40	841	cm
07/22/1898	8:40	845	cm
07/23/1898	8:40	842	cm
07/24/1898	8:40	830	cm
07/25/1898	8:40	832	cm
07/26/1898	8:40	829	cm
07/27/1898	8:40	828	cm
07/28/1898	8:40	825	cm
07/29/1898	8:40	825	cm
07/30/1898	8:40	834	cm
07/31/1898	8:40	835	cm
08/01/1898	8:40	887	cm
08/02/1898	8:40	863	cm
08/03/1898	8:40	848	cm
08/04/1898	8:40	834	cm
08/05/1898	8:40	829	cm
08/06/1898	8:40	831	cm
08/07/1898	8:40	824	cm
08/08/1898	8:40	820	cm
08/09/1898	8:40	821	cm
08/10/1898	8:40	824	cm
08/11/1898	8:40	844	cm
08/12/1898	8:40	840	cm
08/13/1898	8:40	833	cm
08/14/1898	8:40	823	cm
08/15/1898	8:40	820	cm
08/16/1898	8:40	813	cm
08/17/1898	8:40	806	cm
08/18/1898	8:40	806	cm
08/19/1898	8:40	801	cm
08/20/1898	8:40	801	cm
08/21/1898	8:40	813	cm
08/22/1898	8:40	815	cm
08/23/1898	8:40	811	cm
08/24/1898	8:40	807	cm
08/25/1898	8:40	805	cm
08/26/1898	8:40	801	cm
08/27/1898	8:40	804	cm
08/28/1898	8:40	807	cm
08/29/1898	8:40	803	cm
08/30/1898	8:40	800	cm
08/31/1898	8:40	801	cm
09/01/1898	8:40	801	cm
09/02/1898	8:40	797	cm
09/03/1898	8:40	799	cm
09/04/1898	8:40	803	cm
09/05/1898	8:40	799	cm
09/06/1898	8:40	795	cm
09/07/1898	8:40	793	cm
09/08/1898	8:40	793	cm
09/09/1898	8:40	792	cm
09/10/1898	8:40	790	cm
09/11/1898	8:40	789	cm
09/12/1898	8:40	789	cm
09/13/1898	8:40	788	cm
09/14/1898	8:40	791	cm
09/15/1898	8:40	788	cm
09/16/1898	8:40	786	cm
09/17/1898	8:40	790	cm
09/18/1898	8:40	788	cm
09/19/1898	8:40	791	cm
09/20/1898	8:40	776	cm
09/21/1898	8:40	780	cm
09/22/1898	8:40	782	cm
09/23/1898	8:40	782	cm
09/24/1898	8:40	782	cm
09/25/1898	8:40	787	cm
09/26/1898	8:40	788	cm
09/27/1898	8:40	773	cm
09/28/1898	8:40	781	cm
09/29/1898	8:40	783	cm
09/30/1898	8:40	778	cm
10/01/1898	8:40	778	cm
10/02/1898	8:40	785	cm
10/03/1898	8:40	787	cm
10/04/1898	8:40	780	cm
10/05/1898	8:40	782	cm
10/06/1898	8:40	784	cm
10/07/1898	8:40	781	cm
10/08/1898	8:40	779	cm
10/09/1898	8:40	786	cm
10/10/1898	8:40	783	cm
10/11/1898	8:40	782	cm
10/12/1898	8:40	789	cm
10/13/1898	8:40	780	cm
10/14/1898	8:40	775	cm
10/15/1898	8:40	791	cm
10/16/1898	8:40	786	cm
10/17/1898	8:40	788	cm
10/18/1898	8:40	796	cm
10/19/1898	8:40	811	cm
10/20/1898	8:40	807	cm
10/21/1898	8:40	800	cm
10/22/1898	8:40	798	cm
10/23/1898	8:40	807	cm
10/24/1898	8:40	821	cm
10/25/1898	8:40	813	cm
10/26/1898	8:40	813	cm
10/27/1898	8:40	799	cm
10/28/1898	8:40	809	cm
10/29/1898	8:40	803	cm
10/30/1898	8:40	800	cm
10/31/1898	8:40	797	cm
11/01/1898	8:40	791	cm
11/02/1898	8:40	790	cm
11/03/1898	8:40	789	cm
11/04/1898	8:40	790	cm
11/05/1898	8:40	793	cm
11/06/1898	8:40	797	cm
11/07/1898	8:40	793	cm
11/08/1898	8:40	790	cm
11/09/1898	8:40	793	cm
11/10/1898	8:40	792	cm
11/11/1898	8:40	785	cm
11/12/1898	8:40	794	cm
11/13/1898	8:40	791	cm
11/14/1898	8:40	789	cm
11/15/1898	8:40	786	cm
11/16/1898	8:40	787	cm
11/17/1898	8:40	789	cm
11/18/1898	8:40	787	cm
11/19/1898	8:40	791	cm
11/20/1898	8:40	793	cm
11/21/1898	8:40	792	cm
11/22/1898	8:40	792	cm
11/23/1898	8:40	794	cm
11/24/1898	8:40	795	cm
11/25/1898	8:40	802	cm
11/26/1898	8:40	802	cm
11/27/1898	8:40	806	cm
11/28/1898	8:40	804	cm
11/29/1898	8:40	802	cm
11/30/1898	8:40	799	cm
12/01/1898	8:40	813	cm
12/02/1898	8:40	823	cm
12/03/1898	8:40	853	cm
12/04/1898	8:40	823	cm
12/05/1898	8:40	817	cm
12/06/1898	8:40	826	cm
12/07/1898	8:40	827	cm
12/08/1898	8:40	838	cm
12/09/1898	8:40	820	cm
12/10/1898	8:40	828	cm
12/11/1898	8:40	833	cm
12/12/1898	8:40	857	cm
12/13/1898	8:40	847	cm
12/14/1898	8:40	843	cm
12/15/1898	8:40	855	cm
12/16/1898	8:40	838	cm
12/17/1898	8:40	853	cm
12/18/1898	8:40	861	cm
12/19/1898	8:40	876	cm
12/20/1898	8:40	868	cm
12/21/1898	8:40	871	cm
12/22/1898	8:40	882	cm
12/23/1898	8:40	871	cm
12/24/1898	8:40	868	cm
12/25/1898	8:40	855	cm
12/26/1898	8:40	845	cm
12/27/1898	8:40	832	cm
12/28/1898	8:40	820	cm
12/29/1898	8:40	830	cm
12/30/1898	8:40	844	cm
12/31/1898	8:40	874	cm
01/01/1899	8:40	938	cm
01/02/1899	8:40	951	cm
01/03/1899	8:40	970	cm
01/04/1899	8:40	1083	cm
01/05/1899	8:40	1142	cm
01/06/1899	8:40	1166	cm
01/07/1899	8:40	1175	cm
01/08/1899	8:40	1147	cm
01/09/1899	8:40	1111	cm
01/10/1899	8:40	1105	cm
01/11/1899	8:40	1099	cm
01/12/1899	8:40	1060	cm
01/13/1899	8:40	1036	cm
01/14/1899	8:40	1103	cm
01/15/1899	8:40	1246	cm
01/16/1899	8:40	1325	cm
01/17/1899	8:40	1346	cm
01/18/1899	8:40	1374	cm
01/19/1899	8:40	1402	cm
01/20/1899	8:40	1410	cm
01/21/1899	8:40	1397	cm
01/22/1899	8:40	1384	cm
01/23/1899	8:40	1362	cm
01/24/1899	8:40	1305	cm
01/25/1899	8:40	1251	cm
01/26/1899	8:40	1207	cm
01/27/1899	8:40	1165	cm
01/28/1899	8:40	1108	cm
01/29/1899	8:40	1082	cm
01/30/1899	8:40	1061	cm
01/31/1899	8:40	1043	cm
02/01/1899	8:40	1017	cm
02/02/1899	8:40	1002	cm
02/03/1899	8:40	998	cm
02/04/1899	8:40	982	cm
02/05/1899	8:40	972	cm
02/06/1899	8:40	962	cm
02/07/1899	8:40	961	cm
02/08/1899	8:40	975	cm
02/09/1899	8:40	1001	cm
02/10/1899	8:40	1020	cm
02/11/1899	8:40	1031	cm
02/12/1899	8:40	1016	cm
02/13/1899	8:40	1008	cm
02/14/1899	8:40	1019	cm
02/15/1899	8:40	1081	cm
02/16/1899	8:40	1065	cm
02/17/1899	8:40	1038	cm
02/18/1899	8:40	1028	cm
02/19/1899	8:40	1010	cm
02/20/1899	8:40	989	cm
02/21/1899	8:40	978	cm
02/22/1899	8:40	964	cm
02/23/1899	8:40	957	cm
02/24/1899	8:40	937	cm
02/25/1899	8:40	937	cm
02/26/1899	8:40	924	cm
02/27/1899	8:40	923	cm
02/28/1899	8:40	902	cm
03/01/1899	8:40	906	cm
03/02/1899	8:40	900	cm
03/03/1899	8:40	901	cm
03/04/1899	8:40	887	cm
03/05/1899	8:40	897	cm
03/06/1899	8:40	893	cm
03/07/1899	8:40	886	cm
03/08/1899	8:40	884	cm
03/09/1899	8:40	877	cm
03/10/1899	8:40	887	cm
03/11/1899	8:40	887	cm
03/12/1899	8:40	902	cm
03/13/1899	8:40	896	cm
03/14/1899	8:40	883	cm
03/15/1899	8:40	876	cm
03/16/1899	8:40	872	cm
03/17/1899	8:40	877	cm
03/18/1899	8:40	862	cm
03/19/1899	8:40	855	cm
03/20/1899	8:40	858	cm
03/21/1899	8:40	854	cm
03/22/1899	8:40	849	cm
03/23/1899	8:40	859	cm
03/24/1899	8:40	854	cm
03/25/1899	8:40	849	cm
03/26/1899	8:40	852	cm
03/27/1899	8:40	857	cm
03/28/1899	8:40	852	cm
03/29/1899	8:40	873	cm
03/30/1899	8:40	900	cm
03/31/1899	8:40	907	cm
04/01/1899	8:40	893	cm
04/02/1899	8:40	871	cm
04/03/1899	8:40	887	cm
04/04/1899	8:40	881	cm
04/05/1899	8:40	873	cm
04/06/1899	8:40	871	cm
04/07/1899	8:40	878	cm
04/08/1899	8:40	890	cm
04/09/1899	8:40	950	cm
04/10/1899	8:40	1100	cm
04/11/1899	8:40	1168	cm
04/12/1899	8:40	1298	cm
04/13/1899	8:40	1378	cm
04/14/1899	8:40	1366	cm
04/15/1899	8:40	1317	cm
04/16/1899	8:40	1295	cm
04/17/1899	8:40	1290	cm
04/18/1899	8:40	1302	cm
04/19/1899	8:40	1308	cm
04/20/1899	8:40	1265	cm
04/21/1899	8:40	1193	cm
04/22/1899	8:40	1131	cm
04/23/1899	8:40	1096	cm
04/24/1899	8:40	1084	cm
04/25/1899	8:40	1047	cm
04/26/1899	8:40	1027	cm
04/27/1899	8:40	1031	cm
04/28/1899	8:40	1054	cm
04/29/1899	8:40	1075	cm
04/30/1899	8:40	1059	cm
05/01/1899	8:40	1049	cm
05/02/1899	8:40	1058	cm
05/03/1899	8:40	1054	cm
05/04/1899	8:40	1039	cm
05/05/1899	8:40	1020	cm
05/06/1899	8:40	1006	cm
05/07/1899	8:40	998	cm
05/08/1899	8:40	989	cm
05/09/1899	8:40	973	cm
05/10/1899	8:40	956	cm
05/11/1899	8:40	952	cm
05/12/1899	8:40	947	cm
05/13/1899	8:40	937	cm
05/14/1899	8:40	923	cm
05/15/1899	8:40	927	cm
05/16/1899	8:40	914	cm
05/17/1899	8:40	910	cm
05/18/1899	8:40	914	cm
05/19/1899	8:40	912	cm
05/20/1899	8:40	921	cm
05/21/1899	8:40	911	cm
05/22/1899	8:40	913	cm
05/23/1899	8:40	915	cm
05/24/1899	8:40	911	cm
05/25/1899	8:40	915	cm
05/26/1899	8:40	914	cm
05/27/1899	8:40	965	cm
05/28/1899	8:40	1031	cm
05/29/1899	8:40	1092	cm
05/30/1899	8:40	1080	cm
05/31/1899	8:40	1029	cm
06/01/1899	8:40	998	cm
06/02/1899	8:40	969	cm
06/03/1899	8:40	936	cm
06/04/1899	8:40	924	cm
06/05/1899	8:40	910	cm
06/06/1899	8:40	900	cm
06/07/1899	8:40	888	cm
06/08/1899	8:40	872	cm
06/09/1899	8:40	871	cm
06/10/1899	8:40	862	cm
06/11/1899	8:40	861	cm
06/12/1899	8:40	855	cm
06/13/1899	8:40	847	cm
06/14/1899	8:40	849	cm
06/15/1899	8:40	842	cm
06/16/1899	8:40	848	cm
06/17/1899	8:40	899	cm
06/18/1899	8:40	872	cm
06/19/1899	8:40	876	cm
06/20/1899	8:40	898	cm
06/21/1899	8:40	864	cm
06/22/1899	8:40	854	cm
06/23/1899	8:40	850	cm
06/24/1899	8:40	864	cm
06/25/1899	8:40	887	cm
06/26/1899	8:40	889	cm
06/27/1899	8:40	863	cm
06/28/1899	8:40	866	cm
06/29/1899	8:40	855	cm
06/30/1899	8:40	838	cm
07/01/1899	8:40	833	cm
07/02/1899	8:40	817	cm
07/03/1899	8:40	817	cm
07/04/1899	8:40	835	cm
07/05/1899	8:40	871	cm
07/06/1899	8:40	1099	cm
07/07/1899	8:40	1156	cm
07/08/1899	8:40	1113	cm
07/09/1899	8:40	1056	cm
07/10/1899	8:40	998	cm
07/11/1899	8:40	974	cm
07/12/1899	8:40	953	cm
07/13/1899	8:40	944	cm
07/14/1899	8:40	925	cm
07/15/1899	8:40	923	cm
07/16/1899	8:40	913	cm
07/17/1899	8:40	898	cm
07/18/1899	8:40	877	cm
07/19/1899	8:40	872	cm
07/20/1899	8:40	870	cm
07/21/1899	8:40	859	cm
07/22/1899	8:40	843	cm
07/23/1899	8:40	846	cm
07/24/1899	8:40	841	cm
07/25/1899	8:40	831	cm
07/26/1899	8:40	846	cm
07/27/1899	8:40	848	cm
07/28/1899	8:40	841	cm
07/29/1899	8:40	837	cm
07/30/1899	8:40	832	cm
07/31/1899	8:40	827	cm
08/01/1899	8:40	821	cm
08/02/1899	8:40	813	cm
08/03/1899	8:40	812	cm
